년도,도로종류,도로종류코드,지점번호,호선명,호선코드,상/하행,상/하행코드,시간대,시간대코드,지역,지역코드,구간명,1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종,전차종합계
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,하행,2,21시~22시,21,경기 안성 미양면,3122034,안성 → 입장,56,2,11,5,6,2,0,0,0,1,0,0,83
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,상행,1,22시~23시,22,경기 안성 미양면,3122034,입장 → 안성,17,1,3,1,2,0,0,0,0,0,0,0,24
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,하행,2,22시~23시,22,경기 안성 미양면,3122034,안성 → 입장,30,1,6,3,3,1,0,0,0,1,0,0,45
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,상행,1,23시~24시,23,경기 안성 미양면,3122034,입장 → 안성,17,1,3,2,2,0,0,0,0,0,0,0,25
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,하행,2,23시~24시,23,경기 안성 미양면,3122034,안성 → 입장,13,0,2,1,1,0,0,0,0,0,0,0,17
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,상행,1,00시~01시,24,경기 안성 미양면,3122034,입장 → 안성,9,0,2,1,1,0,0,0,0,0,0,0,13
2024,국가지원지방도,3,23-03,국가지원지방도 23호선,23,하행,2,00시~01시,24,경기 안성 미양면,3122034,안성 → 입장,13,1,3,1,1,0,0,0,0,0,0,0,19
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,01시~02시,01,경기 안성 대덕면,3122035,안성 → 양성,12,0,3,1,1,1,0,0,0,0,0,0,18
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,01시~02시,01,경기 안성 대덕면,3122035,양성 → 안성,9,0,2,0,1,0,0,0,0,0,0,0,12
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,02시~03시,02,경기 안성 대덕면,3122035,안성 → 양성,12,0,3,1,1,1,0,0,0,0,0,0,18
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,02시~03시,02,경기 안성 대덕면,3122035,양성 → 안성,6,0,2,0,1,0,0,0,0,0,0,0,9
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,03시~04시,03,경기 안성 대덕면,3122035,안성 → 양성,14,0,4,1,1,1,0,0,0,0,0,0,21
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,03시~04시,03,경기 안성 대덕면,3122035,양성 → 안성,16,0,4,1,1,1,0,0,0,0,0,0,23
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,04시~05시,04,경기 안성 대덕면,3122035,안성 → 양성,28,0,7,1,3,2,0,0,0,0,0,0,41
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,04시~05시,04,경기 안성 대덕면,3122035,양성 → 안성,27,0,7,1,2,2,0,0,0,0,0,0,39
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,05시~06시,05,경기 안성 대덕면,3122035,안성 → 양성,78,1,20,4,8,5,1,0,0,1,0,0,118
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,05시~06시,05,경기 안성 대덕면,3122035,양성 → 안성,63,1,16,3,6,4,1,0,0,0,0,0,94
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,06시~07시,06,경기 안성 대덕면,3122035,안성 → 양성,178,2,44,9,17,10,1,0,0,1,0,0,262
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,06시~07시,06,경기 안성 대덕면,3122035,양성 → 안성,144,2,36,7,14,8,1,0,0,1,0,0,213
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,07시~08시,07,경기 안성 대덕면,3122035,안성 → 양성,430,5,108,22,41,25,4,0,0,3,0,1,639
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,07시~08시,07,경기 안성 대덕면,3122035,양성 → 안성,343,4,87,18,33,20,3,0,0,3,0,1,512
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,08시~09시,08,경기 안성 대덕면,3122035,안성 → 양성,478,6,121,25,45,28,4,0,0,4,0,1,712
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,08시~09시,08,경기 안성 대덕면,3122035,양성 → 안성,425,5,106,22,40,24,3,0,0,3,0,1,629
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,상행,1,17시~18시,17,경기 안성 대덕면,3122035,안성 → 양성,373,5,94,19,35,22,3,0,0,3,0,1,555
2024,국가지원지방도,3,23-04,국가지원지방도 23호선,23,하행,2,17시~18시,17,경기 안성 대덕면,3122035,양성 → 안성,473,6,119,25,45,27,4,0,0,3,0,1,703
2024,국가지원지방도,3,39-05,국가지원지방도 39호선,39,상행,1,17시~18시,17,경기 양주 장흥면,3126034,송추 → 기산,155,1,30,4,3,2,1,0,0,0,0,0,196
2024,국가지원지방도,3,39-05,국가지원지방도 39호선,39,하행,2,17시~18시,17,경기 양주 장흥면,3126034,기산 → 송추,413,2,78,11,9,5,2,0,0,0,0,0,520
2024,국가지원지방도,3,39-05,국가지원지방도 39호선,39,상행,1,18시~19시,18,경기 양주 장흥면,3126034,송추 → 기산,124,1,23,3,3,1,0,0,0,0,0,0,155
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,01시~02시,01,경기 김포 김포2동,3123052,누산 → 일산대교,11,0,1,0,0,0,0,0,0,0,0,0,12
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,01시~02시,01,경기 김포 김포2동,3123052,일산대교 → 누산,14,0,2,0,0,0,0,0,0,0,0,0,16
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,02시~03시,02,경기 김포 김포2동,3123052,누산 → 일산대교,5,0,1,0,0,0,0,0,0,0,0,0,6
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,02시~03시,02,경기 김포 김포2동,3123052,일산대교 → 누산,5,0,1,0,0,0,0,0,0,0,0,0,6
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,03시~04시,03,경기 김포 김포2동,3123052,누산 → 일산대교,6,0,1,0,0,0,0,0,0,0,0,0,7
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,03시~04시,03,경기 김포 김포2동,3123052,일산대교 → 누산,12,0,2,0,0,0,0,0,0,0,0,0,14
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,04시~05시,04,경기 김포 김포2동,3123052,누산 → 일산대교,19,0,3,0,0,0,0,0,0,0,0,0,22
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,04시~05시,04,경기 김포 김포2동,3123052,일산대교 → 누산,27,1,4,0,0,0,0,0,0,0,0,0,32
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,05시~06시,05,경기 김포 김포2동,3123052,누산 → 일산대교,26,0,4,0,0,0,0,0,0,0,0,0,30
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,05시~06시,05,경기 김포 김포2동,3123052,일산대교 → 누산,56,1,8,1,0,0,0,0,0,0,0,0,66
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,06시~07시,06,경기 김포 김포2동,3123052,누산 → 일산대교,28,1,4,0,0,0,0,0,0,0,0,0,33
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,06시~07시,06,경기 김포 김포2동,3123052,일산대교 → 누산,205,4,29,3,1,0,0,0,0,0,0,0,242
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,07시~08시,07,경기 김포 김포2동,3123052,누산 → 일산대교,59,1,8,1,0,0,0,0,0,0,0,0,69
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,07시~08시,07,경기 김포 김포2동,3123052,일산대교 → 누산,858,16,122,12,6,1,1,0,0,0,0,0,1016
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,08시~09시,08,경기 김포 김포2동,3123052,누산 → 일산대교,137,3,20,2,1,0,0,0,0,0,0,0,163
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,08시~09시,08,경기 김포 김포2동,3123052,일산대교 → 누산,747,14,106,10,5,1,0,0,0,0,0,0,883
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,상행,1,09시~10시,09,경기 김포 김포2동,3123052,누산 → 일산대교,130,2,18,2,1,0,0,0,0,0,0,0,153
2024,국가지원지방도,3,78-08,국가지원지방도 78호선,78,하행,2,09시~10시,09,경기 김포 김포2동,3123052,일산대교 → 누산,356,7,50,5,2,0,0,0,0,0,0,0,420
2024,국가지원지방도,3,82-04,국가지원지방도 82호선,82,상행,1,00시~01시,24,경기 안성 양성면,3122036,용인 → 양성,42,0,8,3,4,3,0,0,0,0,0,0,60
2024,국가지원지방도,3,82-04,국가지원지방도 82호선,82,하행,2,00시~01시,24,경기 안성 양성면,3122036,양성 → 용인,94,0,17,8,8,7,1,0,0,1,0,0,136
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,09시~10시,09,경기 오산 초평동,3114056,향남IC → 오산,82,16,11,2,2,0,0,0,0,0,0,0,113
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,09시~10시,09,경기 오산 초평동,3114056,오산 → 향남IC,65,13,8,2,2,0,0,0,0,0,0,0,90
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,10시~11시,10,경기 오산 초평동,3114056,향남IC → 오산,84,16,11,2,2,0,0,0,0,0,0,0,115
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,10시~11시,10,경기 오산 초평동,3114056,오산 → 향남IC,75,14,9,2,2,0,0,0,0,0,0,0,102
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,11시~12시,11,경기 오산 초평동,3114056,향남IC → 오산,93,18,12,2,2,0,0,0,0,0,0,0,127
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,11시~12시,11,경기 오산 초평동,3114056,오산 → 향남IC,88,17,11,2,2,0,0,0,0,0,0,0,120
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,12시~13시,12,경기 오산 초평동,3114056,향남IC → 오산,76,15,10,2,2,0,0,0,0,0,0,0,105
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,12시~13시,12,경기 오산 초평동,3114056,오산 → 향남IC,74,15,10,2,2,0,0,0,0,0,0,0,103
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,13시~14시,13,경기 오산 초평동,3114056,향남IC → 오산,83,16,11,2,2,0,0,0,0,0,0,0,114
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,13시~14시,13,경기 오산 초평동,3114056,오산 → 향남IC,85,16,11,2,2,0,0,0,0,0,0,0,116
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,14시~15시,14,경기 오산 초평동,3114056,향남IC → 오산,115,22,15,3,3,0,0,0,0,0,0,0,158
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,14시~15시,14,경기 오산 초평동,3114056,오산 → 향남IC,79,15,10,2,2,0,0,0,0,0,0,0,108
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,상행,1,15시~16시,15,경기 오산 초평동,3114056,향남IC → 오산,113,22,15,3,3,0,0,0,0,0,0,0,156
2024,국가지원지방도,3,82-02,국가지원지방도 82호선,82,하행,2,15시~16시,15,경기 오산 초평동,3114056,오산 → 향남IC,64,12,8,2,2,0,0,0,0,0,0,0,88
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,14시~15시,14,경기 포천 소흘읍,3127011,송우리 → 송우리,232,4,106,29,11,6,1,0,0,2,0,0,391
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,15시~16시,15,경기 포천 소흘읍,3127011,송우리 → 송우리,198,3,90,24,9,5,0,0,0,2,0,0,331
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,15시~16시,15,경기 포천 소흘읍,3127011,송우리 → 송우리,243,4,110,30,11,6,1,0,0,2,0,0,407
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,16시~17시,16,경기 포천 소흘읍,3127011,송우리 → 송우리,179,3,81,22,8,4,0,0,0,1,0,0,298
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,16시~17시,16,경기 포천 소흘읍,3127011,송우리 → 송우리,229,4,104,28,10,5,1,0,0,2,0,0,383
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,17시~18시,17,경기 포천 소흘읍,3127011,송우리 → 송우리,200,3,91,25,9,5,0,0,0,2,0,0,335
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,17시~18시,17,경기 포천 소흘읍,3127011,송우리 → 송우리,229,4,104,28,10,5,1,0,0,2,0,0,383
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,18시~19시,18,경기 포천 소흘읍,3127011,송우리 → 송우리,183,3,82,22,8,4,0,0,0,1,0,0,303
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,18시~19시,18,경기 포천 소흘읍,3127011,송우리 → 송우리,225,4,102,28,10,5,1,0,0,2,0,0,377
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,19시~20시,19,경기 포천 소흘읍,3127011,송우리 → 송우리,103,2,47,13,5,2,0,0,0,1,0,0,173
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,19시~20시,19,경기 포천 소흘읍,3127011,송우리 → 송우리,137,2,61,17,6,3,0,0,0,1,0,0,227
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,20시~21시,20,경기 포천 소흘읍,3127011,송우리 → 송우리,79,1,36,10,4,2,0,0,0,1,0,0,133
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,20시~21시,20,경기 포천 소흘읍,3127011,송우리 → 송우리,77,1,35,10,4,2,0,0,0,1,0,0,130
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,21시~22시,21,경기 포천 소흘읍,3127011,송우리 → 송우리,50,1,22,6,2,1,0,0,0,0,0,0,82
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,21시~22시,21,경기 포천 소흘읍,3127011,송우리 → 송우리,79,1,36,10,4,2,0,0,0,1,0,0,133
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,22시~23시,22,경기 포천 소흘읍,3127011,송우리 → 송우리,33,1,15,4,2,1,0,0,0,0,0,0,56
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,22시~23시,22,경기 포천 소흘읍,3127011,송우리 → 송우리,41,1,19,5,2,1,0,0,0,0,0,0,69
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,23시~24시,23,경기 포천 소흘읍,3127011,송우리 → 송우리,17,0,7,2,1,0,0,0,0,0,0,0,27
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,23시~24시,23,경기 포천 소흘읍,3127011,송우리 → 송우리,20,0,8,2,1,0,0,0,0,0,0,0,31
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,상행,1,00시~01시,24,경기 포천 소흘읍,3127011,송우리 → 송우리,13,0,5,1,1,0,0,0,0,0,0,0,20
2024,국가지원지방도,3,56-17,국가지원지방도 56호선,56,하행,2,00시~01시,24,경기 포천 소흘읍,3127011,송우리 → 송우리,22,0,10,3,1,1,0,0,0,0,0,0,37
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,상행,1,17시~18시,17,경기 파주 적성면,3120037,구읍리 → 구읍리,222,8,26,2,0,0,0,0,0,0,0,0,258
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,하행,2,17시~18시,17,경기 파주 적성면,3120037,구읍리 → 구읍리,256,9,29,3,0,0,0,0,0,0,0,0,297
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,상행,1,18시~19시,18,경기 파주 적성면,3120037,구읍리 → 구읍리,290,11,34,3,0,0,0,0,0,0,0,0,338
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,하행,2,18시~19시,18,경기 파주 적성면,3120037,구읍리 → 구읍리,260,10,30,3,0,0,0,0,0,0,0,0,303
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,상행,1,19시~20시,19,경기 파주 적성면,3120037,구읍리 → 구읍리,146,5,17,1,0,0,0,0,0,0,0,0,169
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,하행,2,19시~20시,19,경기 파주 적성면,3120037,구읍리 → 구읍리,134,5,15,1,0,0,0,0,0,0,0,0,155
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,상행,1,20시~21시,20,경기 파주 적성면,3120037,구읍리 → 구읍리,127,5,15,1,0,0,0,0,0,0,0,0,148
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,하행,2,20시~21시,20,경기 파주 적성면,3120037,구읍리 → 구읍리,107,4,12,1,0,0,0,0,0,0,0,0,124
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,상행,1,21시~22시,21,경기 파주 적성면,3120037,구읍리 → 구읍리,116,4,13,1,0,0,0,0,0,0,0,0,134
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,하행,2,21시~22시,21,경기 파주 적성면,3120037,구읍리 → 구읍리,71,3,8,1,0,0,0,0,0,0,0,0,83
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,상행,1,22시~23시,22,경기 파주 적성면,3120037,구읍리 → 구읍리,65,2,8,1,0,0,0,0,0,0,0,0,76
2024,국가지원지방도,3,56-18,국가지원지방도 56호선,56,하행,2,22시~23시,22,경기 파주 적성면,3120037,구읍리 → 구읍리,45,2,5,0,0,0,0,0,0,0,0,0,52
2024,국가지원지방도,3,70-04,국가지원지방도 70호선,70,하행,2,15시~16시,15,경기 이천 모가면,3121036,삼죽 → 부발,178,4,29,12,10,5,3,0,0,0,0,1,242
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,04시~05시,04,경기 포천 신북면,3127034,기지 → 전곡,14,0,2,1,1,1,0,0,0,0,0,0,19
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,05시~06시,05,경기 포천 신북면,3127034,전곡 → 기지,65,0,10,3,2,6,1,0,0,0,0,0,87
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,05시~06시,05,경기 포천 신북면,3127034,기지 → 전곡,17,0,3,1,1,1,0,0,0,0,0,0,23
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,06시~07시,06,경기 포천 신북면,3127034,전곡 → 기지,173,1,25,9,4,15,2,0,0,1,0,0,230
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,06시~07시,06,경기 포천 신북면,3127034,기지 → 전곡,58,0,9,4,2,5,0,0,0,0,0,0,78
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,07시~08시,07,경기 포천 신북면,3127034,전곡 → 기지,311,2,46,16,7,27,3,0,0,2,0,1,415
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,07시~08시,07,경기 포천 신북면,3127034,기지 → 전곡,119,1,18,7,5,10,1,0,0,0,0,0,161
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,08시~09시,08,경기 포천 신북면,3127034,전곡 → 기지,319,2,47,17,8,27,3,0,0,2,0,1,426
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,08시~09시,08,경기 포천 신북면,3127034,기지 → 전곡,176,1,27,11,7,15,1,0,0,0,0,0,238
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,09시~10시,09,경기 포천 신북면,3127034,전곡 → 기지,188,1,28,10,4,16,2,0,0,1,0,0,250
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,09시~10시,09,경기 포천 신북면,3127034,기지 → 전곡,187,2,29,11,8,16,1,0,0,0,0,0,254
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,10시~11시,10,경기 포천 신북면,3127034,전곡 → 기지,181,1,26,9,4,15,2,0,0,1,0,0,239
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,10시~11시,10,경기 포천 신북면,3127034,기지 → 전곡,171,1,27,11,7,15,1,0,0,0,0,0,233
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,11시~12시,11,경기 포천 신북면,3127034,전곡 → 기지,200,1,30,11,5,17,2,0,0,1,0,1,268
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,11시~12시,11,경기 포천 신북면,3127034,기지 → 전곡,185,2,29,11,8,16,1,0,0,0,0,0,252
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,12시~13시,12,경기 포천 신북면,3127034,전곡 → 기지,163,1,24,9,4,14,1,0,0,1,0,0,217
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,12시~13시,12,경기 포천 신북면,3127034,기지 → 전곡,207,2,33,13,9,18,2,1,0,1,0,1,287
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,13시~14시,13,경기 포천 신북면,3127034,전곡 → 기지,189,1,28,10,4,16,2,0,0,1,0,0,251
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,13시~14시,13,경기 포천 신북면,3127034,기지 → 전곡,208,2,32,13,8,18,1,0,0,0,0,0,282
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,14시~15시,14,경기 포천 신북면,3127034,전곡 → 기지,167,1,24,9,4,14,1,0,0,1,0,0,221
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,14시~15시,14,경기 포천 신북면,3127034,기지 → 전곡,208,2,33,13,9,18,2,1,0,1,0,1,288
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,15시~16시,15,경기 포천 신북면,3127034,전곡 → 기지,160,1,23,8,4,14,1,0,0,1,0,0,212
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,15시~16시,15,경기 포천 신북면,3127034,기지 → 전곡,201,2,31,12,8,17,1,0,0,0,0,0,272
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,16시~17시,16,경기 포천 신북면,3127034,전곡 → 기지,158,1,23,8,4,13,1,0,0,1,0,0,209
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,16시~17시,16,경기 포천 신북면,3127034,기지 → 전곡,284,2,45,18,12,25,2,1,0,1,0,1,391
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,17시~18시,17,경기 포천 신북면,3127034,전곡 → 기지,174,1,26,9,4,15,2,0,0,1,0,0,232
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,17시~18시,17,경기 포천 신북면,3127034,기지 → 전곡,390,3,61,24,16,34,3,1,0,1,0,1,534
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,18시~19시,18,경기 포천 신북면,3127034,전곡 → 기지,144,1,21,7,3,12,1,0,0,1,0,0,190
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,18시~19시,18,경기 포천 신북면,3127034,기지 → 전곡,311,3,49,19,13,27,2,1,0,1,0,1,427
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,19시~20시,19,경기 포천 신북면,3127034,전곡 → 기지,107,1,16,6,3,9,1,0,0,1,0,0,144
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,19시~20시,19,경기 포천 신북면,3127034,기지 → 전곡,122,1,19,7,5,10,1,0,0,0,0,0,165
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,20시~21시,20,경기 포천 신북면,3127034,전곡 → 기지,145,1,21,7,3,12,1,0,0,1,0,0,191
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,20시~21시,20,경기 포천 신북면,3127034,기지 → 전곡,125,1,19,8,5,11,1,0,0,0,0,0,170
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,21시~22시,21,경기 포천 신북면,3127034,전곡 → 기지,65,0,10,3,2,6,1,0,0,0,0,0,87
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,21시~22시,21,경기 포천 신북면,3127034,기지 → 전곡,37,0,6,2,1,3,0,0,0,0,0,0,49
2024,일반국도,2,8702-00,일반국도 87호선,87,상행,1,22시~23시,22,경기 포천 신북면,3127034,전곡 → 기지,38,0,6,2,1,3,0,0,0,0,0,0,50
2024,일반국도,2,8702-00,일반국도 87호선,87,하행,2,22시~23시,22,경기 포천 신북면,3127034,기지 → 전곡,13,0,2,1,1,1,0,0,0,0,0,0,18
2024,일반국도,2,0608-04,일반국도 6호선,6,상행,1,15시~16시,15,경기 양평 단월면,3138036,광탄 → 단월,642,7,112,17,8,6,0,0,0,0,0,0,792
2024,일반국도,2,0608-04,일반국도 6호선,6,하행,2,15시~16시,15,경기 양평 단월면,3138036,단월 → 광탄,823,8,122,22,12,9,1,1,0,0,0,0,998
2024,일반국도,2,0608-04,일반국도 6호선,6,상행,1,16시~17시,16,경기 양평 단월면,3138036,광탄 → 단월,593,6,104,16,8,6,0,0,0,0,0,0,733
2024,일반국도,2,0608-04,일반국도 6호선,6,하행,2,16시~17시,16,경기 양평 단월면,3138036,단월 → 광탄,815,8,120,22,12,9,1,1,0,0,0,0,988
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,09시~10시,09,경기 양평 청운면,3138037,청운 → 신촌,127,1,17,3,2,1,0,0,0,0,0,0,151
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,09시~10시,09,경기 양평 청운면,3138037,신촌 → 청운,67,1,9,2,1,1,0,0,0,0,0,0,81
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,10시~11시,10,경기 양평 청운면,3138037,청운 → 신촌,123,1,17,3,2,1,0,0,0,0,0,0,147
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,10시~11시,10,경기 양평 청운면,3138037,신촌 → 청운,58,1,8,1,1,1,0,0,0,0,0,0,70
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,11시~12시,11,경기 양평 청운면,3138037,청운 → 신촌,103,1,14,3,2,1,0,0,0,0,0,0,124
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,11시~12시,11,경기 양평 청운면,3138037,신촌 → 청운,82,1,11,2,1,1,0,0,0,0,0,0,98
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,12시~13시,12,경기 양평 청운면,3138037,청운 → 신촌,94,1,13,3,1,1,0,0,0,0,0,0,113
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,12시~13시,12,경기 양평 청운면,3138037,신촌 → 청운,107,1,15,3,2,1,0,0,0,0,0,0,129
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,13시~14시,13,경기 양평 청운면,3138037,청운 → 신촌,73,1,10,2,1,1,0,0,0,0,0,0,88
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,13시~14시,13,경기 양평 청운면,3138037,신촌 → 청운,114,1,15,3,2,1,0,0,0,0,0,0,136
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,14시~15시,14,경기 양평 청운면,3138037,청운 → 신촌,76,1,11,2,1,1,0,0,0,0,0,0,92
2024,일반국도,2,0609-03,일반국도 6호선,6,하행,2,14시~15시,14,경기 양평 청운면,3138037,신촌 → 청운,116,1,16,3,2,1,0,0,0,0,0,0,139
2024,일반국도,2,0609-03,일반국도 6호선,6,상행,1,15시~16시,15,경기 양평 청운면,3138037,청운 → 신촌,62,1,9,2,1,1,0,0,0,0,0,0,76
